ad_id,sub_bucket,race_of_focus
CR116397805609680896,1,PRES
CR116403578045726720,1,PRES
CR116412923894562816,1,PRES
CR116413198772469760,1,PRES
CR116416772185260032,1,PRES
CR116427767301537792,1,PRES
CR11642934784950272,1,PRES
CR11643484540764160,1,PRES
CR116446733877116928,1,PRES
CR116458278749208576,1,PRES
CR116479719225950208,1,PRES
CR116484667028275200,1,PRES
CR116530021882920960,1,PRES
CR116538543098036224,1,PRES
CR116550087970127872,1,PRES
CR116557784551522304,1,PRES
CR116558609185243136,1,PRES
CR116588570877100032,1,PRES
CR116593793557331968,1,PRES
CR116595717702680576,1,PRES
CR116600115749191680,1,PRES
CR116614959156166656,1,PRES
CR116628703051513856,1,PRES
CR116664162301509632,1,PRES
CR116685053022437376,1,PRES
CR116697147650342912,1,PRES
CR116698247161970688,1,PRES
CR116713365446852608,1,PRES
CR116714464958480384,1,PRES
CR116754597132894208,1,PRES
CR116755696644521984,1,PRES
CR116758720301498368,1,PRES
CR116764492737544192,1,PRES
CR116764767615451136,1,PRES
CR116791980528238592,1,PRES
CR116838984650326016,1,PRES
CR116849979766603776,1,PRES
CR116855202446835712,1,PRES
CR116890386818924544,1,PRES
CR11689114273316864,1,PRES
CR116904130714271744,1,PRES
CR11690488662851584,1,PRES
CR116905505103806464,1,PRES
CR116910178028224512,1,PRES
CR116914576074735616,1,PRES
CR116919523877060608,1,PRES
CR116932443138686976,1,PRES
CR116952234347986944,1,PRES
CR116964054097985536,1,PRES
CR116975873847984128,1,PRES
CR116979722138681344,1,PRES
CR116989617743331328,1,PRES
CR116999238470074368,1,PRES
CR117020129191002112,1,PRES
CR117020404068909056,1,PRES
CR117021228702629888,1,PRES
CR117046517470068736,1,PRES
CR117058062342160384,1,PRES
CR117118260603781120,1,PRES
CR117121284260757504,1,PRES
CR117151795708428288,1,PRES
CR117157568144474112,1,PRES
CR117161416435171328,1,PRES
CR117171861795635200,1,PRES
CR117190828371214336,1,PRES
CR117191103249121280,1,PRES
CR117195501295632384,1,PRES
CR117200723975864320,1,PRES
CR117231235423535104,1,PRES
CR117262296627019776,1,PRES
CR117265870039810048,1,PRES
CR117281263202598912,1,PRES
CR117282087836319744,1,PRES
CR117291983440969728,1,PRES
CR117292258318876672,1,PRES
CR117299405144457216,1,PRES
CR117311774650269696,1,PRES
CR117312599283990528,1,PRES
CR117336788539801600,1,PRES
CR117342560975847424,1,PRES
CR117346684144451584,1,PRES
CR117374171935145984,1,PRES
CR11738042540752896,1,PRES
CR117393138510725120,1,PRES
CR117402209481654272,1,PRES
CR117403034115375104,1,PRES
CR117407432161886208,1,PRES
CR117409906063048704,1,PRES
CR117432995807232000,1,PRES
CR117433820440952832,1,PRES
CR117438218487463936,1,PRES
CR117446739702579200,1,PRES
CR117456635307229184,1,PRES
CR117473127981645824,1,PRES
CR117475327004901376,1,PRES
CR117483573342109696,1,PRES
CR117487421632806912,1,PRES
CR117516833568849920,1,PRES
CR117534975510708224,1,PRES
CR117564662324658176,1,PRES
CR117594074260701184,1,PRES
CR11760032773308416,1,PRES
CR117605619132792832,1,PRES
CR117608917667676160,1,PRES
CR117614140347908096,1,PRES
CR117616064493256704,1,PRES
CR11764430819819520,1,PRES
CR117644651795578880,1,PRES
CR117650424231624704,1,PRES
CR117678186900226048,1,PRES
CR117683684458364928,1,PRES
CR117688907138596864,1,PRES
CR117696603719991296,1,PRES
CR117699627376967680,1,PRES
CR117724091510685696,1,PRES
CR117726015656034304,1,PRES
CR117728214679289856,1,PRES
CR117754877836263424,1,PRES
CR117757351737425920,1,PRES
CR117763673929285632,1,PRES
CR117776043435098112,1,PRES
CR117795284888584192,1,PRES
CR117810952929280000,1,PRES
CR117824421946720256,1,PRES
CR117828819993231360,1,PRES
CR117839265353695232,1,PRES
CR117840364865323008,1,PRES
CR11785046662840320,1,PRES
CR117855483150204928,1,PRES
CR117856032906018816,1,PRES
CR117881596551364608,1,PRES
CR117890392644386816,1,PRES
CR117894790690897920,1,PRES
CR117917605557174272,1,PRES
CR117937121888567296,1,PRES
CR117965159435075584,1,PRES
CR11796866412838912,1,PRES
CR117975879673446400,1,PRES
CR118001168440885248,1,PRES
CR118016286725767168,1,PRES
CR11801814215163904,1,PRES
CR118035528179253248,1,PRES
CR118075660353667072,1,PRES
CR118078134254829568,1,PRES
CR118088029859479552,1,PRES
CR118102048632733696,1,PRES
CR118103697900175360,1,PRES
CR118105622045523968,1,PRES
CR118105896923430912,1,PRES
CR118125138376916992,1,PRES
CR118127612278079488,1,PRES
CR118136683249008640,1,PRES
CR118161422260633600,1,PRES
CR118168294208307200,1,PRES
CR118173516888539136,1,PRES
CR118176265667608576,1,PRES
CR118194407609466880,1,PRES
CR118219146621091840,1,PRES
CR118228767347834880,1,PRES
CR118288140975734784,1,PRES
CR118301060237361152,1,PRES
CR118303809016430592,1,PRES
CR118317003155963904,1,PRES
CR118331846562938880,1,PRES
CR118346140214099968,1,PRES
CR118354111673401344,1,PRES
CR1183830425731072,1,PRES
CR118387371900141568,1,PRES
CR11840572000043008,1,PRES
CR118423380905951232,1,PRES
CR118427504074555392,1,PRES
CR118435475533856768,1,PRES
CR118478356487340032,1,PRES
CR118480555510595584,1,PRES
CR118481929900130304,1,PRES
CR11849093215158272,1,PRES
CR11849368093065216,1,PRES
CR11849917848879104,1,PRES
CR118500346719895552,1,PRES
CR118501721109430272,1,PRES
CR118508867935010816,1,PRES
CR118563843516399616,1,PRES
CR118569615952445440,1,PRES
CR118576213022212096,1,PRES
CR118585283993141248,1,PRES
CR118594629841977344,1,PRES
CR118642458597785600,1,PRES
CR118659775905923072,1,PRES
CR118660325661736960,1,PRES
CR118661150295457792,1,PRES
CR118666372975689728,1,PRES
CR118668846876852224,1,PRES
CR118669671510573056,1,PRES
CR118671870533828608,1,PRES
CR118678467603595264,1,PRES
CR118683690283827200,1,PRES
CR118699633202429952,1,PRES
CR118719974167543808,1,PRES
CR118734817574518784,1,PRES
CR118737841231495168,1,PRES
CR118739215621029888,1,PRES
CR118740040254750720,1,PRES
CR118741964400099328,1,PRES
CR118743613667540992,1,PRES
CR118750210737307648,1,PRES
CR118774674871025664,1,PRES
CR118779347795443712,1,PRES
CR118780447307071488,1,PRES
CR118825527283810304,1,PRES
CR118831574597763072,1,PRES
CR118835697766367232,1,PRES
CR118840370690785280,1,PRES
CR118845593371017216,1,PRES
CR118849716539621376,1,PRES
CR118850266295435264,1,PRES
CR118876104818688000,1,PRES
CR118889573836128256,1,PRES
CR118894796516360192,1,PRES
CR11890599779106816,1,PRES
CR11890874657013760,1,PRES
CR11891424412827648,1,PRES
CR118917886260543488,1,PRES
CR11891974168641536,1,PRES
CR118922284307054592,1,PRES
CR118950321853562880,1,PRES
CR118976985010536448,1,PRES
CR118981108179140608,1,PRES
CR118998425487278080,1,PRES
CR119001449144254464,1,PRES
CR1190152617590784,1,PRES
CR119016842307043328,1,PRES
CR119020690597740544,1,PRES
CR119030311324483584,1,PRES
CR11903519040733184,1,PRES
CR119043505464016896,1,PRES
CR119056699603550208,1,PRES
CR119071817888432128,1,PRES
CR119081988370989056,1,PRES
CR119083087882616832,1,PRES
CR119085561783779328,1,PRES
CR119091059341918208,1,PRES
CR1190977251311616,1,PRES
CR119101779580289024,1,PRES
CR119131191516332032,1,PRES
CR119160053696561152,1,PRES
CR119222725859344384,1,PRES
CR11922485616312320,1,PRES
CR119232621463994368,1,PRES
CR11924409761660928,1,PRES
CR11924959517474816,1,PRES
CR119252412673294336,1,PRES
CR119262583155851264,1,PRES
CR119282924120965120,1,PRES
CR119297767527940096,1,PRES
CR119302990208172032,1,PRES
CR11930457075613696,1,PRES
CR119308487766310912,1,PRES
CR119312061179101184,1,PRES
CR11931556587241472,1,PRES
CR119317008981426176,1,PRES
CR119327454341890048,1,PRES
CR119342297748865024,1,PRES
CR11934305366310912,1,PRES
CR119379131388395520,1,PRES
CR11938703412822016,1,PRES
CR119403595522113536,1,PRES
CR119406344301182976,1,PRES
CR119407443812810752,1,PRES
CR119409642836066304,1,PRES
CR119414865516298240,1,PRES
CR119416789661646848,1,PRES
CR119417064539553792,1,PRES
CR119423661609320448,1,PRES
CR11943651215147008,1,PRES
CR119437405504667648,1,PRES
CR119440704039550976,1,PRES
CR119442903062806528,1,PRES
CR119467092318617600,1,PRES
CR119469016463966208,1,PRES
CR119484134748848128,1,PRES
CR119485234260475904,1,PRES
CR119494030353498112,1,PRES
CR119519319120936960,1,PRES
CR119523992045355008,1,PRES
CR119544058132561920,1,PRES
CR119546257155817472,1,PRES
CR119563299586048000,1,PRES
CR119569346900000768,1,PRES
CR119583640551161856,1,PRES
CR11960693645377536,1,PRES
CR119615251510460416,1,PRES
CR119620749068599296,1,PRES
CR119634767841853440,1,PRES
CR119645762958131200,1,PRES
CR119654833929060352,1,PRES
CR119658407341850624,1,PRES
CR119664729533710336,1,PRES
CR119669952213942272,1,PRES
CR119684795620917248,1,PRES
CR119687819277893632,1,PRES
CR119697714882543616,1,PRES
CR119705136586031104,1,PRES
CR119705686341844992,1,PRES
CR11970589250027520,1,PRES
CR119711183899983872,1,PRES
CR119715856824401920,1,PRES
CR11971963639562240,1,PRES
CR119727126818586624,1,PRES
CR119729325841842176,1,PRES
CR119733998766260224,1,PRES
CR119735098277888000,1,PRES
CR1197574321078272,1,PRES
CR119761211679047680,1,PRES
CR119776879719743488,1,PRES
CR119800244341833728,1,PRES
CR11981859244212224,1,PRES
CR119820860184854528,1,PRES
CR119844774562758656,1,PRES
CR119860717481361408,1,PRES
CR119861267237175296,1,PRES
CR119865940161593344,1,PRES
CR119872812109266944,1,PRES
CR119883257469730816,1,PRES
CR11990655337234432,1,PRES
CR119916242818564096,1,PRES
CR119927237934841856,1,PRES
CR119935484272050176,1,PRES
CR119937408417398784,1,PRES
CR11994503627931648,1,PRES
CR119956100115070976,1,PRES
CR119966820353441792,1,PRES
CR119967095231348736,1,PRES
CR119972592789487616,1,PRES
CR119977815469719552,1,PRES
CR119996782045298688,1,PRES
CR120010800818552832,1,PRES
CR120017947644133376,1,PRES
CR120037463975526400,1,PRES
CR12004674110488576,1,PRES
CR120048184213897216,1,PRES
CR120056980306919424,1,PRES
CR120068250301104128,1,PRES
CR120077046394126336,1,PRES
CR12009072156999680,1,PRES
CR120091065167380480,1,PRES
CR120116079056912384,1,PRES
CR120116353934819328,1,PRES
CR120124325394120704,1,PRES
CR120142467335979008,1,PRES
CR120142742213885952,1,PRES
CR120147415138304000,1,PRES
CR120182049754578944,1,PRES
CR120193319748763648,1,PRES
CR12020617029091328,1,PRES
CR120208987789459456,1,PRES
CR120216684370853888,1,PRES
CR120226305097596928,1,PRES
CR120237575091781632,1,PRES
CR120274133853405184,1,PRES
CR120278806777823232,1,PRES
CR120279631411544064,1,PRES
CR120292275795263488,1,PRES
CR120296948719681536,1,PRES
CR120297223597588480,1,PRES
CR120299422620844032,1,PRES
CR120310142859214848,1,PRES
CR120318664074330112,1,PRES
CR120330208946421760,1,PRES
CR120331308458049536,1,PRES
CR120353573568512000,1,PRES
CR120405800370831360,1,PRES
CR120423667434782720,1,PRES
CR120432463527804928,1,PRES
CR120446482301059072,1,PRES
CR12047005308157952,1,PRES
CR120489363254542336,1,PRES
CR120498434225471488,1,PRES
CR120500358370820096,1,PRES
CR120503656905703424,1,PRES
CR120529495428956160,1,PRES
CR120540765423140864,1,PRES
CR12055526523273216,1,PRES
CR12055801401180160,1,PRES
CR120560556632440832,1,PRES
CR120567428580114432,1,PRES
CR120568802969649152,1,PRES
CR120580897597554688,1,PRES
CR120597940027785216,1,PRES
CR120600413928947712,1,PRES
CR120610034655690752,1,PRES
CR12061024081412096,1,PRES
CR120619930260340736,1,PRES
CR120631475132432384,1,PRES
CR120645219027779584,1,PRES
CR120681502911496192,1,PRES
CR120683701934751744,1,PRES
CR120690299004518400,1,PRES
CR120693597539401728,1,PRES
CR12069820174434304,1,PRES
CR120714488260329472,1,PRES
CR120732355324280832,1,PRES
CR120752146533580800,1,PRES
CR120753246045208576,1,PRES
CR120753795801022464,1,PRES
CR120770838231252992,1,PRES
CR120771387987066880,1,PRES
CR120772212620787712,1,PRES
CR120774411644043264,1,PRES
CR120779909202182144,1,PRES
CR120780733835902976,1,PRES
CR120785131882414080,1,PRES
CR120790629440552960,1,PRES
CR120806022603341824,1,PRES
CR120811245283573760,1,PRES
CR120821415766130688,1,PRES
CR120823889667293184,1,PRES
CR120835984295198720,1,PRES
CR120850277946359808,1,PRES
CR120851102580080640,1,PRES
CR120851927213801472,1,PRES
CR120874467202170880,1,PRES
CR120881888905658368,1,PRES
CR120891509632401408,1,PRES
CR120894258411470848,1,PRES
CR120907177673097216,1,PRES
CR120916523521933312,1,PRES
CR120920646690537472,1,PRES
CR120923670347513856,1,PRES
CR120928343271931904,1,PRES
CR120935764975419392,1,PRES
CR120958579841695744,1,PRES
CR120970949347508224,1,PRES
CR120995963237040128,1,PRES
CR121005858841690112,1,PRES
CR121010531766108160,1,PRES
CR12102805523267584,1,PRES
CR121062208812613632,1,PRES
CR121066606859124736,1,PRES
CR121088047335866368,1,PRES
CR121092170504470528,1,PRES
CR121092445382377472,1,PRES
CR121092995138191360,1,PRES
CR121118283905630208,1,PRES
CR121131752923070464,1,PRES
CR121132577556791296,1,PRES
CR121172984609112064,1,PRES
CR121176008266088448,1,PRES
CR121197998498643968,1,PRES
CR121202121667248128,1,PRES
CR121208168981200896,1,PRES
CR12122321854660608,1,PRES
CR121233457748639744,1,PRES
CR121239230184685568,1,PRES
CR12123971122102272,1,PRES
CR121256547492823040,1,PRES
CR121273040167239680,1,PRES
CR12130293313961984,1,PRES
CR12130568191868928,1,PRES
CR121309873806770176,1,PRES
CR12132217459310592,1,PRES
CR121323617702117376,1,PRES
CR121334337940488192,1,PRES
CR121373645481181184,1,PRES
CR121373920359088128,1,PRES
CR121374195236995072,1,PRES
CR121374470114902016,1,PRES
CR121408829853270016,1,PRES
CR121409104731176960,1,PRES
CR121414052533501952,1,PRES
CR12146511110471680,1,PRES
CR121474800550936576,1,PRES
CR121524828330000384,1,PRES
CR121525103207907328,1,PRES
CR121563586114879488,1,PRES
CR121596296585805824,1,PRES
CR121596571463712768,1,PRES
CR121625158766034944,1,PRES
CR121655120457891840,1,PRES
CR121657319481147392,1,PRES
CR121660068260216832,1,PRES
CR121660343138123776,1,PRES
CR121665840696262656,1,PRES
CR121666665329983488,1,PRES
CR121678759957889024,1,PRES
CR121690854585794560,1,PRES
CR121694702876491776,1,PRES
CR121702399457886208,1,PRES
CR121731811393929216,1,PRES
CR121732636027650048,1,PRES
CR121765071620669440,1,PRES
CR121807402818338816,1,PRES
CR121809052085780480,1,PRES
CR121821971347406848,1,PRES
CR121834065975312384,1,PRES
CR121836264998567936,1,PRES
CR121842037434613760,1,PRES
CR121844786213683200,1,PRES
CR121854681818333184,1,PRES
CR121858255231123456,1,PRES
CR12187742796513280,1,PRES
CR121896738138095616,1,PRES
CR121909107643908096,1,PRES
CR121926424952045568,1,PRES
CR1219289675726848,1,PRES
CR121937420068323328,1,PRES
CR121947315672973312,1,PRES
CR121950064452042752,1,PRES
CR121956936399716352,1,PRES
CR121968206393901056,1,PRES
CR121985798579945472,1,PRES
CR121991296138084352,1,PRES
CR12200936936046592,1,PRES
CR122037475626450944,1,PRES
CR122043797818310656,1,PRES
CR122046546597380096,1,PRES
CR122057266835750912,1,PRES
CR122061390004355072,1,PRES
CR122061664882262016,1,PRES
CR122077332922957824,1,PRES
CR122078157556678656,1,PRES
CR122088877795049472,1,PRES
CR122112242417139712,1,PRES
CR122112517295046656,1,PRES
CR122119664120627200,1,PRES
CR122126536068300800,1,PRES
CR122139730207834112,1,PRES
CR122152649469460480,1,PRES
CR12215780343021568,1,PRES
CR122179312626434048,1,PRES
CR122206525539221504,1,PRES
CR122209274318290944,1,PRES
CR122244183812472832,1,PRES
CR122253529661308928,1,PRES
CR122267273556656128,1,PRES
CR122269747457818624,1,PRES
CR122294761347350528,1,PRES
CR122313178167115776,1,PRES
CR122326647184556032,1,PRES
CR122328571329904640,1,PRES
CR122328846207811584,1,PRES
CR122331045231067136,1,PRES
CR122342864981065728,1,PRES
CR122379148864782336,1,PRES
CR122393992271757312,1,PRES
CR122399214951989248,1,PRES
CR122401139097337856,1,PRES
CR122416257382219776,1,PRES
CR122438247614775296,1,PRES
CR12245192279064576,1,PRES
CR122459688091516928,1,PRES
CR122468759062446080,1,PRES
CR122473981742678016,1,PRES
CR122490749295001600,1,PRES
CR122495422219419648,1,PRES
CR122510265626394624,1,PRES
CR12252064226738176,1,PRES
CR122537753417089024,1,PRES
CR122543525853134848,1,PRES
CR122558644138016768,1,PRES
CR122601799969406976,1,PRES
CR122609496550801408,1,PRES
CR122619117277544448,1,PRES
CR122620216789172224,1,PRES
CR122630112393822208,1,PRES
CR122660623841492992,1,PRES
CR122674367736840192,1,PRES
CR122675467248467968,1,PRES
CR122682614074048512,1,PRES
CR122684813097304064,1,PRES
CR122686187486838784,1,PRES
CR122705978696138752,1,PRES
CR122750783794970624,1,PRES
CR122755456719388672,1,PRES
CR122785143533338624,1,PRES
CR122806309132173312,1,PRES
CR122807133765894144,1,PRES
CR122819228393799680,1,PRES
CR122820602783334400,1,PRES
CR122830223510077440,1,PRES
CR122867332027514880,1,PRES
CR122890971527512064,1,PRES
CR122900317376348160,1,PRES
CR122901691765882880,1,PRES
CR12291921523245056,1,PRES
CR122921757853089792,1,PRES
CR122922032730996736,1,PRES
CR122946496864714752,1,PRES
CR122947046620528640,1,PRES
CR122948146132156416,1,PRES
CR12295494936035328,1,PRES
CR122961340271689728,1,PRES
CR122980856603082752,1,PRES
CR122985254649593856,1,PRES
CR122992676353081344,1,PRES
CR123062770219352064,1,PRES
CR123082836306558976,1,PRES
CR123107025562370048,1,PRES
CR12311162976731136,1,PRES
CR12311437854638080,1,PRES
CR12311712732545024,1,PRES
CR123125167504228352,1,PRES
CR123158977486782464,1,PRES
CR123173271137943552,1,PRES
CR123182067230965760,1,PRES
CR123187564789104640,1,PRES
CR12319409313939456,1,PRES
CR123202133318172672,1,PRES
CR123208180632125440,1,PRES
CR123213953068171264,1,PRES
CR123232644765843456,1,PRES
CR123234843789099008,1,PRES
CR123250511829794816,1,PRES
CR123260957190258688,1,PRES
CR123265630114676736,1,PRES
CR123280748399558656,1,PRES
CR123285696201883648,1,PRES
CR123313183992578048,1,PRES
CR123319781062344704,1,PRES
CR123320880573972480,1,PRES
CR123357439335596032,1,PRES
CR12337001499983872,1,PRES
CR12337276377890816,1,PRES
CR12337551255797760,1,PRES
CR123378055178616832,1,PRES
CR123388500539080704,1,PRES
CR123393173463498752,1,PRES
CR123398396143730688,1,PRES
CR123415163696054272,1,PRES
CR123425883934425088,1,PRES
CR123430281980936192,1,PRES
CR123436054416982016,1,PRES
CR123453921480933376,1,PRES
CR123469039765815296,1,PRES
CR123494053655347200,1,PRES
CR123509996573949952,1,PRES
CR123520167056506880,1,PRES
CR123521541446041600,1,PRES
CR123525114858831872,1,PRES
CR123525939492552704,1,PRES
CR12353769052307456,1,PRES
CR123542432166969344,1,PRES
CR123591910190219264,1,PRES
CR123594658969288704,1,PRES
CR123596308236730368,1,PRES
CR12360091244167168,1,PRES
CR123610601887891456,1,PRES
CR123615274812309504,1,PRES
CR123636990166958080,1,PRES
CR123638364556492800,1,PRES
CR123655956742537216,1,PRES
CR123660904544862208,1,PRES
CR123732922556481536,1,PRES
CR123734022068109312,1,PRES
CR123737320602992640,1,PRES
CR123766457661128704,1,PRES
CR123776628143685632,1,PRES
CR123813461783216128,1,PRES
CR123823907143680000,1,PRES
CR123824182021586944,1,PRES
CR123837376161120256,1,PRES
CR12384280499978240,1,PRES
CR123876683701813248,1,PRES
CR123881356626231296,1,PRES
CR123906920271577088,1,PRES
CR123907195149484032,1,PRES
CR123918465143668736,1,PRES
CR123945128300642304,1,PRES
CR123946502690177024,1,PRES
CR123955848539013120,1,PRES
CR123965744143663104,1,PRES
CR123968492922732544,1,PRES
CR123975639748313088,1,PRES
CR123977289015754752,1,PRES
CR123978113649475584,1,PRES
CR123986909742497792,1,PRES
CR124022918748307456,1,PRES
CR124047657759932416,1,PRES
CR124058377998303232,1,PRES
CR124067998725046272,1,PRES
CR124069373114580992,1,PRES
CR124081742620393472,1,PRES
CR124082842132021248,1,PRES
